69,0.07:40,0.08:40,9thHo,0.07:40,0:01:00,CTC
69,0.09:29,0.09:31,PTC,0.09:29,0:00:02,PTCLO
69,0.10:28,0.10:30,PTCLO,0.10:28,0:00:02,PTC
69,0.11:39,0.11:43,PHM,0.11:39,0:00:04,PHMLO
69,0.12:14,0.12:15,PHMLO,0.12:14,0:00:01,PHM
69,0.13:35,0.13:45,PTC,0.13:35,0:00:10,Pomona
128,0.14:05,0.14:25,Pomona,0.14:05,0:00:20,Pomona
128,0.14:25,0.15:00,Pomona,0.14:25,0:00:35,CiGL
128,0.16:25,0.16:27,EMS,0.16:25,0:00:02,EMSLO
128,0.16:44,0.16:46,EMSLO,0.16:44,0:00:02,EMS
128,0.17:54,0.18:09,TeSC,0.17:54,0:00:15,Pomona
118,0.04:10,0.04:30,Pomona,0.04:10,0:00:20,Pomona
118,0.04:30,0.05:20,Pomona,0.04:30,0:00:50,EMS
118,0.06:17,0.06:21,TeSC,0.06:17,0:00:04,VaLO
118,0.06:31,0.06:33,VaLO,0.06:31,0:00:02,TeSC
118,0.07:34,0.07:36,EMS,0.07:34,0:00:02,EMSLO
118,0.07:46,0.07:48,EMSLO,0.07:46,0:00:02,EMS
118,0.08:51,0.09:06,TeSC,0.08:51,0:00:15,Pomona
118,0.12:30,0.12:50,Pomona,0.12:30,0:00:20,Pomona
118,0.12:50,0.13:05,Pomona,0.12:50,0:00:15,MTC
118,0.14:41,0.14:43,EMS,0.14:41,0:00:02,EMSLO
118,0.14:55,0.15:35,EMSLO,0.14:55,0:00:40,Fi9t
118,0.17:06,0.17:21,MTC,0.17:06,0:00:15,Pomona
117,0.04:10,0.04:30,Pomona,0.04:10,0:00:20,Pomona
117,0.04:30,0.05:00,Pomona,0.04:30,0:00:30,IMPR
117,0.05:56,0.06:46,9thHo,0.05:56,0:00:50,IMPR
117,0.07:58,0.08:53,9thHo,0.07:58,0:00:55,Pomona
27,0.15:00,0.15:20,Pomona,0.15:00,0:00:20,Pomona
27,0.15:20,0.15:30,Pomona,0.15:20,0:00:10,PTC
27,0.16:25,0.16:27,MTC,0.16:25,0:00:02,MTCLO
27,0.16:33,0.16:35,MTCLO,0.16:33,0:00:02,MTC
27,0.18:16,0.18:18,EMS,0.18:16,0:00:02,EMSLO
